time(s),boardID,aX,aY,aZ,gX,gY,gZ
0.89,1,0.97,-0.14,-0.30,-12.93,-0.24,-1.53
0.89,1,0.96,-0.14,-0.30,-14.53,-0.59,-1.53
0.89,1,0.97,-0.14,-0.30,-13.01,-0.36,-1.65
0.89,1,0.96,-0.14,-0.30,-14.49,-0.74,-1.47
0.89,1,0.96,-0.13,-0.30,-14.15,-0.53,-1.65
0.89,1,0.96,-0.14,-0.30,-13.21,-0.68,-1.40
0.9,1,0.96,-0.14,-0.31,-14.27,-0.70,-1.46
0.9,1,0.96,-0.14,-0.31,-13.09,-0.66,-1.58
0.9,1,0.96,-0.14,-0.30,-14.18,-0.69,-1.36
0.9,1,0.96,-0.14,-0.31,-14.10,-0.50,-1.47
0.91,1,0.97,-0.15,-0.30,-13.82,-0.51,-1.57
0.91,1,0.96,-0.14,-0.31,-13.84,-0.34,-1.68
0.91,1,0.96,-0.14,-0.30,-13.82,-0.18,-1.61
0.91,1,0.96,-0.14,-0.30,-14.22,-0.59,-1.60
0.91,1,0.96,-0.14,-0.31,-13.09,-0.34,-1.64
0.91,1,0.96,-0.14,-0.31,-14.48,-0.31,-1.74
0.92,1,0.96,-0.14,-0.30,-12.89,0.15,-1.67
0.92,1,0.96,-0.15,-0.31,-14.43,-0.13,-1.64
0.92,1,0.96,-0.14,-0.30,-13.56,-0.05,-1.59
0.92,1,0.97,-0.14,-0.30,-13.70,-0.21,-1.58
0.93,1,0.96,-0.14,-0.30,-14.16,-0.26,-1.63
0.93,1,0.97,-0.14,-0.31,-13.33,0.12,-1.65
0.93,1,0.96,-0.14,-0.30,-14.47,0.01,-1.89
0.93,1,0.97,-0.14,-0.29,-13.09,0.15,-1.79
0.93,1,0.96,-0.14,-0.30,-14.47,0.09,-1.77
0.93,1,0.96,-0.14,-0.29,-13.22,0.23,-1.81
0.94,1,0.96,-0.14,-0.31,-14.30,-0.12,-1.83
0.94,1,0.96,-0.14,-0.30,-13.76,-0.32,-1.66
0.94,1,0.97,-0.14,-0.29,-13.81,-0.42,-1.76
0.94,1,0.97,-0.14,-0.29,-14.02,-0.50,-1.47
0.94,1,0.96,-0.14,-0.30,-13.66,-0.37,-1.58
0.95,1,0.96,-0.14,-0.30,-14.44,-0.73,-1.51
0.95,1,0.97,-0.14,-0.30,-12.96,-0.28,-1.75
0.95,1,0.96,-0.14,-0.31,-14.46,-0.87,-1.44
0.96,1,0.96,-0.14,-0.31,-13.12,-0.47,-1.53
0.96,1,0.96,-0.14,-0.30,-14.59,-0.94,-1.52
0.96,1,0.96,-0.14,-0.29,-12.91,-0.39,-1.51
0.96,1,0.96,-0.14,-0.30,-14.31,-0.67,-1.56
0.96,1,0.97,-0.14,-0.31,-13.58,-0.35,-1.50
0.96,1,0.96,-0.14,-0.30,-14.68,-0.48,-1.61
0.97,1,0.97,-0.14,-0.30,-13.44,-0.21,-1.58
0.97,1,0.97,-0.14,-0.30,-14.37,-0.38,-1.70
0.97,1,0.97,-0.14,-0.30,-13.38,-0.20,-1.72
0.97,1,0.97,-0.15,-0.30,-14.35,-0.21,-1.58
0.98,1,0.96,-0.14,-0.30,-13.31,-0.14,-1.83
0.98,1,0.97,-0.14,-0.31,-13.65,-0.06,-1.66
0.98,1,0.96,-0.14,-0.31,-14.44,-0.26,-1.69
0.98,1,0.96,-0.14,-0.30,-13.36,0.05,-1.68
0.98,1,0.96,-0.14,-0.31,-13.36,0.08,-1.69
0.99,1,0.96,-0.14,-0.29,-14.50,-0.20,-1.72
0.99,1,0.96,-0.14,-0.29,-12.90,0.37,-1.82
0.99,1,0.96,-0.15,-0.30,-14.56,-0.05,-1.86
0.99,1,0.96,-0.14,-0.30,-12.99,0.08,-1.61
0.99,1,0.96,-0.14,-0.30,-14.57,-0.37,-1.63
1.0,1,0.97,-0.14,-0.30,-13.05,-0.29,-1.75
1.0,1,0.96,-0.14,-0.30,-14.55,-0.22,-1.53
1.0,1,0.96,-0.14,-0.30,-13.63,-0.11,-1.69
1.0,1,0.97,-0.14,-0.30,-13.30,-0.09,-1.90
1.01,1,0.96,-0.14,-0.31,-14.37,-0.57,-1.59
1.01,1,0.96,-0.14,-0.30,-12.97,-0.48,-1.65
1.01,1,0.97,-0.14,-0.30,-14.40,-0.76,-1.49
1.01,1,0.96,-0.14,-0.30,-12.90,-0.37,-1.51
1.01,1,0.96,-0.14,-0.31,-14.40,-0.76,-1.49
1.02,1,0.96,-0.14,-0.30,-12.93,-0.50,-1.49
1.02,1,0.96,-0.14,-0.31,-14.44,-0.71,-1.50
1.03,1,0.96,-0.13,-0.30,-13.61,-0.50,-1.53
1.03,1,0.96,-0.14,-0.30,-13.96,-0.56,-1.48
1.03,1,0.96,-0.14,-0.31,-14.17,-0.50,-1.53
1.03,1,0.96,-0.13,-0.31,-13.19,-0.29,-1.47
1.04,1,0.96,-0.15,-0.30,-14.44,-0.39,-1.58
1.04,1,0.96,-0.15,-0.30,-14.14,-0.14,-1.57
1.04,1,0.96,-0.14,-0.31,-13.60,-0.12,-1.69
1.04,1,0.96,-0.14,-0.31,-14.23,-0.27,-1.61
1.04,1,0.96,-0.14,-0.31,-13.15,-0.07,-1.63
1.04,1,0.96,-0.14,-0.31,-14.43,-0.13,-1.65
1.05,1,0.96,-0.14,-0.31,-13.55,0.09,-1.66
1.05,1,0.96,-0.14,-0.31,-14.24,-0.19,-1.83
1.05,1,0.96,-0.14,-0.31,-14.24,-0.03,-1.59
1.05,1,0.96,-0.14,-0.31,-13.13,0.34,-1.81
1.06,1,0.97,-0.14,-0.31,-14.60,-0.03,-1.68
1.06,1,0.97,-0.14,-0.31,-13.37,-0.11,-1.76
1.06,1,0.96,-0.14,-0.29,-14.04,-0.36,-1.76
1.06,1,0.96,-0.14,-0.29,-13.85,-0.53,-1.57
1.06,1,0.96,-0.14,-0.30,-14.04,-0.39,-1.85
1.06,1,0.97,-0.14,-0.30,-13.66,-0.08,-1.78
1.07,1,0.96,-0.14,-0.31,-13.44,0.13,-1.69
1.07,1,0.96,-0.14,-0.31,-14.45,-0.49,-1.54
1.07,1,0.97,-0.14,-0.30,-12.78,-0.29,-1.71
1.07,1,0.96,-0.14,-0.29,-14.49,-0.71,-1.66
1.08,1,0.96,-0.14,-0.30,-13.15,-0.43,-1.63
1.08,1,0.97,-0.14,-0.31,-14.44,-0.73,-1.54
1.08,1,0.97,-0.14,-0.31,-14.04,-0.86,-1.50
1.08,1,0.96,-0.14,-0.31,-13.03,-0.51,-1.60
1.08,1,0.96,-0.15,-0.30,-14.69,-0.98,-1.51
1.09,1,0.96,-0.15,-0.30,-12.93,-0.55,-1.50
1.09,1,0.96,-0.15,-0.31,-14.62,-0.85,-1.46
1.09,1,0.96,-0.14,-0.31,-13.59,-0.56,-1.62
1.09,1,0.96,-0.14,-0.31,-14.24,-0.42,-1.48
1.09,1,0.96,-0.14,-0.31,-13.64,-0.30,-1.65
1.1,1,0.96,-0.14,-0.32,-13.24,-0.05,-1.66
1.1,1,0.96,-0.15,-0.31,-14.72,-0.42,-1.88
1.1,1,0.96,-0.14,-0.31,-13.58,-0.04,-1.58
1.1,1,0.96,-0.14,-0.29,-14.13,0.02,-1.73
1.11,1,0.96,-0.15,-0.31,-14.12,0.03,-1.62
1.11,1,0.96,-0.14,-0.31,-13.13,0.05,-1.79
1.11,1,0.96,-0.14,-0.30,-14.26,-0.08,-1.64
1.11,1,0.96,-0.14,-0.31,-13.09,-0.05,-1.59
1.12,1,0.97,-0.13,-0.30,-14.70,-0.30,-1.73
1.12,1,0.96,-0.14,-0.30,-13.54,-0.21,-1.63
1.12,1,0.96,-0.15,-0.31,-14.37,-0.14,-1.79
1.13,1,0.96,-0.14,-0.31,-14.03,-0.32,-1.82
1.13,1,0.97,-0.14,-0.30,-13.66,-0.15,-1.62
1.13,1,0.97,-0.14,-0.31,-14.57,-0.32,-1.66
1.14,1,0.97,-0.14,-0.30,-12.87,-0.10,-1.69
1.14,1,0.96,-0.14,-0.30,-14.65,-0.37,-1.54
1.14,1,0.96,-0.14,-0.31,-13.21,-0.22,-1.61
1.14,1,0.96,-0.14,-0.30,-14.27,-0.63,-1.45
1.15,1,0.96,-0.14,-0.30,-13.56,-0.62,-1.50
1.15,1,0.96,-0.15,-0.30,-14.00,-0.52,-1.52
1.15,1,0.96,-0.14,-0.30,-13.69,-0.61,-1.70
1.16,1,0.96,-0.14,-0.30,-13.44,-0.62,-1.62
1.16,1,0.96,-0.14,-0.31,-14.49,-0.55,-1.51
1.16,1,0.96,-0.14,-0.30,-12.88,-0.36,-1.60
1.16,1,0.96,-0.14,-0.31,-14.66,-0.78,-1.50
1.17,1,0.95,-0.14,-0.31,-13.08,-0.41,-1.53
1.17,1,0.96,-0.14,-0.31,-14.40,-0.68,-1.51
1.18,1,0.96,-0.14,-0.30,-13.36,-0.18,-1.60
1.18,1,0.93,-0.18,-0.35,-11.92,0.18,-2.23
1.18,1,1.10,-0.14,-0.23,-3.37,-20.73,-6.66
1.18,1,0.95,-0.12,-0.27,-3.91,-44.49,20.49
1.19,1,0.91,-0.21,-0.43,-10.45,-41.18,1.37
1.19,1,0.75,-0.13,-0.36,-6.61,-40.22,7.15
1.19,1,0.83,-0.20,-0.44,-11.96,-45.61,1.36
1.19,1,0.78,-0.21,-0.59,-18.69,-56.00,9.78
1.2,1,0.75,-0.25,-0.59,-19.77,-48.05,13.64
1.2,1,0.66,-0.24,-0.59,-21.83,-41.66,21.57
1.2,1,0.69,-0.29,-0.72,-16.73,-30.42,21.69
1.2,1,0.56,-0.33,-0.74,-16.73,-9.02,17.63
1.21,1,0.72,-0.27,-0.76,-26.48,33.09,-7.76
1.21,1,0.75,-0.25,-0.66,-18.30,62.86,-13.15
1.21,1,0.74,-0.22,-0.56,-17.11,63.12,-23.62
1.21,1,0.77,-0.17,-0.46,-9.42,49.36,-21.85
1.21,1,0.79,-0.18,-0.42,-10.52,30.69,-8.73
1.22,1,0.87,-0.21,-0.47,-18.09,10.41,0.47
1.22,1,0.84,-0.20,-0.48,-18.19,6.25,3.59
1.23,1,0.84,-0.22,-0.46,-17.18,1.92,4.98
1.23,1,0.83,-0.22,-0.49,-14.08,-3.82,0.81
1.23,1,0.85,-0.22,-0.49,-7.20,-3.37,-1.01
1.24,1,0.90,-0.19,-0.53,-9.17,-2.26,-6.14
1.24,1,0.85,-0.20,-0.47,-10.97,-3.37,-3.85
1.24,1,0.84,-0.19,-0.48,-15.79,-5.31,-0.10
1.24,1,0.89,-0.19,-0.50,-15.85,-5.34,-1.98
1.24,1,0.85,-0.18,-0.49,-17.08,-2.52,-1.64
1.24,1,0.82,-0.21,-0.43,-16.94,-3.82,-3.18
1.25,1,0.82,-0.21,-0.45,-16.37,-5.45,-10.81
1.25,1,0.77,-0.20,-0.43,-6.83,3.08,-4.50
1.25,1,0.84,-0.18,-0.44,-15.90,5.36,-6.13
1.26,1,0.93,-0.14,-0.54,-19.04,7.14,-6.02
1.26,1,0.88,-0.16,-0.49,-5.85,7.19,4.76
1.26,1,0.87,-0.19,-0.46,-11.89,-0.96,1.89
1.26,1,0.84,-0.21,-0.48,-14.88,-4.15,0.75
1.26,1,0.84,-0.20,-0.47,-19.63,-2.67,-6.86
1.26,1,0.87,-0.18,-0.49,-16.98,-0.81,-5.88
1.27,1,0.86,-0.17,-0.46,-13.98,-3.04,-6.50
1.27,1,0.85,-0.17,-0.46,-15.84,-10.56,-11.70
1.27,1,0.83,-0.15,-0.47,-9.74,-6.09,-2.56
1.27,1,0.85,-0.17,-0.48,-10.82,-1.69,-1.89
1.27,1,0.83,-0.20,-0.45,-13.76,-0.40,3.29
1.28,1,0.87,-0.20,-0.49,-20.24,-1.58,-4.13
1.28,1,0.81,-0.17,-0.46,-12.89,5.07,1.26
1.28,1,0.89,-0.14,-0.50,-18.14,0.53,-7.82
1.28,1,0.82,-0.16,-0.47,-5.00,-2.99,7.56
1.29,1,0.83,-0.22,-0.48,-10.60,-2.69,7.48
1.29,1,0.85,-0.19,-0.49,-11.86,0.56,7.04
1.29,1,0.85,-0.19,-0.48,-10.27,0.51,6.00
1.29,11,0.53,-0.31,-0.73,-15.41,-0.15,0.12
1.29,1,0.53,-0.32,-0.73,-13.79,-0.02,0.50
1.29,1,0.53,-0.32,-0.73,-14.40,-1.21,-0.91
1.3,1,0.51,-0.33,-0.74,-12.92,-3.55,-1.49
1.3,1,0.50,-0.34,-0.77,-10.37,-6.94,-2.42
1.3,1,0.45,-0.33,-0.78,-11.46,-12.34,1.44
1.3,1,0.27,-0.46,-0.81,-3.65,-42.11,18.66
1.31,1,0.31,-0.31,-0.75,-12.60,-75.77,25.73
1.32,1,0.39,-0.41,-0.74,-14.34,-77.11,21.97
1.4,1,0.42,-0.31,-0.85,-13.16,-32.70,7.27
1.47,1,0.46,-0.30,-0.93,-1.66,54.91,-27.24
1.55,1,0.32,-0.33,-0.76,-10.61,50.99,-17.50
1.62,1,0.50,-0.31,-0.71,-22.95,20.26,-8.21
1.7,1,0.46,-0.35,-0.83,-16.61,26.40,-9.29
1.77,1,0.52,-0.24,-0.60,-16.09,40.56,-0.66
1.84,1,0.41,-0.31,-0.68,-7.21,5.25,4.64
1.92,1,0.49,-0.45,-0.64,-19.47,26.65,-5.44
1.99,1,0.38,-0.39,-0.80,-15.27,12.26,-3.60
2.06,1,0.45,-0.34,-0.77,-17.50,-1.90,1.20
2.14,1,0.33,-0.42,-0.89,-19.13,23.23,-14.20
2.22,1,0.45,-0.38,-0.77,-21.24,89.86,-37.61
2.29,1,0.67,-0.31,-0.65,-17.87,106.59,-48.67
2.36,1,0.54,-0.33,-0.54,-20.30,47.23,-32.13
2.44,1,0.62,-0.27,-0.57,-15.88,4.48,-2.42
2.51,1,0.71,-0.29,-0.64,-7.35,-29.37,14.33
2.58,1,0.71,-0.30,-0.66,-9.55,-41.12,21.75
2.66,1,0.57,-0.28,-0.73,-5.72,-41.49,19.87
2.74,1,0.58,-0.27,-0.99,-9.26,-37.97,18.83
2.81,1,0.30,-0.30,-0.64,5.74,-41.13,-18.98
2.88,1,0.18,-0.32,-0.65,-20.92,-110.54,46.18
2.96,1,0.31,-0.34,-0.80,1.88,-176.79,47.56
3.04,1,0.27,-0.38,-0.81,-16.24,-108.26,42.76
3.11,1,0.30,-0.42,-0.85,-14.08,29.88,-17.63
3.18,1,0.35,-0.39,-0.98,-35.28,118.96,-31.06
3.26,1,0.53,-0.28,-0.87,-29.95,140.00,-53.01
3.33,1,0.30,-0.27,-0.74,-24.00,41.35,1.79
3.4,1,0.58,0.39,-1.34,-24.16,-10.02,9.37
3.48,1,0.36,-0.51,-0.99,2.98,-48.94,29.12
3.55,1,0.22,-0.40,-0.75,-9.68,19.09,-6.45
3.63,1,0.26,-0.34,-0.70,-17.95,54.97,-28.42
3.7,1,0.34,-0.34,-0.72,-19.09,57.29,-26.12
3.78,1,0.43,-0.32,-0.74,-10.07,31.96,-14.45
3.85,1,0.56,-0.35,-0.75,-4.32,1.76,-6.11
3.92,1,0.43,-0.27,-0.55,-23.11,-5.55,-22.30
4.0,1,0.65,-0.29,-0.63,-16.87,-24.93,-2.87
4.07,1,0.49,-0.37,-0.70,-8.53,-29.29,13.65
4.15,1,0.44,-0.36,-0.71,-6.72,-41.37,20.53
4.22,1,0.41,-0.35,-0.77,-10.73,-15.18,10.56
4.3,1,0.39,-0.39,-0.78,-10.94,18.97,-1.54
4.37,1,0.41,-0.37,-0.80,-8.85,48.02,-15.85
4.44,1,0.39,-0.42,-0.83,-20.57,43.27,-12.24
4.52,1,0.36,-0.36,-0.78,-19.32,16.38,-13.69
4.59,1,0.32,-0.32,-0.80,-17.85,-35.36,4.47
4.67,1,0.22,-0.42,-0.88,-9.21,-92.94,20.13
4.74,1,0.14,-0.38,-0.98,-15.79,-110.73,55.86
4.82,1,0.03,-0.21,-1.14,1.40,-119.08,37.50
4.89,1,0.05,-0.44,-0.81,-1.28,-25.93,1.74
4.96,1,0.27,-0.25,-0.91,-5.45,13.73,-13.96
5.04,1,0.23,-0.31,-0.68,-6.31,-38.98,15.80
5.12,1,0.16,-0.30,-0.78,-10.68,-72.90,28.50
5.19,1,0.02,-0.50,-0.94,-0.86,-99.49,23.49
5.26,1,-0.02,-0.35,-1.02,-23.66,44.72,-12.17
5.34,1,0.28,-0.37,-0.85,-7.76,147.55,-61.56
5.41,1,0.36,-0.30,-0.82,-17.43,237.47,-91.24
5.49,1,0.48,-0.33,-0.70,-13.36,173.98,-68.01
5.56,1,0.53,-0.26,-0.55,-24.31,103.34,-43.02
5.64,1,0.87,-0.49,-0.56,-32.39,36.97,-24.53
5.71,1,0.83,-0.16,-0.75,-18.02,-24.26,8.37
5.78,1,0.86,-0.23,-0.79,1.91,-31.22,9.05
5.86,1,0.63,-0.25,-0.58,-15.00,-48.27,22.37
5.93,1,0.73,-0.35,-0.68,-13.08,-47.06,18.18
6.0,1,0.64,-0.27,-0.63,-13.13,10.78,-5.08
6.08,1,0.72,-0.31,-0.70,-16.94,21.30,-6.43
6.15,1,0.66,-0.30,-0.65,-13.56,9.02,-2.08
6.23,1,0.65,-0.28,-0.62,-12.89,-15.98,14.59
6.3,1,0.63,-0.32,-0.66,-12.94,-60.19,26.86
6.38,1,0.63,-0.31,-0.74,-11.52,-68.78,20.60
6.45,1,0.56,-0.34,-0.78,-12.56,-50.78,8.72
6.53,1,0.48,-0.38,-0.84,-14.51,-33.02,13.27
6.6,1,1.13,-0.00,-0.91,-48.57,10.88,-1.37
6.68,1,-0.15,-0.27,-0.59,-15.01,-29.15,-0.42
6.75,1,0.24,-0.19,-0.63,-17.95,-106.07,42.40
6.82,1,0.47,-0.40,-0.82,-1.05,-135.10,35.25
6.9,1,0.52,-0.51,-0.23,12.02,-250.14,124.94
6.97,1,-0.18,-0.36,-0.88,4.12,-57.65,13.02
7.05,1,-0.50,-0.82,-1.02,-91.50,63.40,37.04
