time(s),boardID,aX,aY,aZ,gX,gY,gZ
1.18,1,-0.97,-0.18,-0.01,-20.82,15.55,-18.82
1.26,1,-0.93,-0.15,0.06,-21.40,-69.98,25.27
1.33,1,-0.84,-0.09,0.08,-10.96,-163.27,59.80
1.4,1,-0.78,0.00,0.32,-11.39,-154.44,54.69
1.47,1,-0.75,0.00,0.32,-7.35,-82.26,34.01
1.55,1,-1.10,0.10,0.47,-10.78,-20.97,1.69
1.62,1,-0.90,0.04,0.50,-12.82,3.56,-5.18
1.7,1,-0.79,0.07,0.48,-14.24,48.37,-24.59
1.77,1,-0.98,0.04,0.43,-18.44,72.26,-29.40
1.85,1,-0.70,0.13,0.37,-22.53,113.60,-52.82
1.92,1,-0.88,-0.01,0.12,-30.24,147.51,-53.74
2.0,1,-0.99,-0.10,0.01,-18.91,132.62,-43.64
2.07,1,-0.99,-0.15,-0.10,-17.72,28.49,3.58
2.15,1,-1.02,-0.10,-0.07,6.15,-5.82,4.56
2.22,1,-0.96,0.04,0.11,-30.63,1.20,-5.22
2.29,1,-0.62,-0.08,-0.13,2.19,58.95,-27.89
2.37,1,-0.80,-0.17,-0.10,-14.03,66.46,-29.54
2.44,1,-0.98,-0.15,-0.15,-13.76,17.25,-5.23
2.52,1,-1.13,-0.38,-0.09,9.08,-33.45,-11.78
2.59,1,-0.82,-0.04,-0.28,-14.95,-70.33,8.54
2.67,1,-0.86,-0.15,-0.09,-0.60,-34.97,-1.68
2.74,1,-0.73,-0.11,0.09,-15.51,-29.92,7.26
2.82,1,-0.87,-0.10,-0.00,-31.50,48.33,-15.58
2.89,1,-0.50,0.02,0.07,-17.87,-5.43,12.50
2.96,1,-0.69,-0.06,-0.06,-24.04,22.37,7.08
3.03,1,-0.92,-0.18,-0.22,-14.73,2.16,9.11
3.11,1,-0.61,0.06,-0.32,-28.91,-1.85,-7.16
3.19,1,-0.66,-0.16,-0.29,-11.95,-18.34,-19.53
3.26,1,-1.05,-0.37,-0.34,18.74,-30.45,-15.73
3.33,1,-0.86,-0.18,-0.02,-18.28,-96.01,7.69
3.41,1,-0.87,-0.18,-0.09,-7.68,-95.54,40.80
3.49,1,-0.84,-0.19,-0.12,-31.52,-42.66,24.73
3.56,1,-0.88,-0.18,-0.03,-18.19,30.96,-11.14
3.63,1,-1.03,-0.21,0.03,-22.66,63.68,-8.30
3.71,1,-0.97,-0.13,-0.03,2.13,58.76,-2.23
3.78,1,-1.36,-0.19,0.09,-3.15,-0.01,-0.36
3.85,1,-0.89,-0.03,0.01,-10.54,-63.63,13.96
3.93,1,-0.90,-0.14,0.06,-14.11,2.34,-18.29
4.0,1,-0.86,-0.08,0.16,-4.98,-37.24,17.15
4.08,1,-1.04,-0.04,0.10,2.04,-14.05,3.72
4.15,1,-0.74,-0.05,0.23,-15.85,-27.57,10.08
4.23,1,-1.19,0.27,0.29,-40.40,100.95,-47.55
4.3,1,-0.90,0.01,0.08,-2.27,18.69,-7.29
4.37,1,-0.93,-0.16,0.17,-19.98,29.34,-11.81
4.45,1,-0.78,-0.06,0.12,-10.98,4.52,-8.73
4.53,1,-1.02,-0.07,0.12,-17.69,17.82,-10.76
4.6,1,-1.08,-0.16,-0.04,-7.81,33.95,-30.30
4.67,1,-1.31,-0.12,0.07,-28.67,1.89,-2.05
4.75,1,-1.06,-0.08,-0.08,-23.46,-6.93,11.95
4.82,1,-0.96,-0.09,-0.05,-19.21,-26.23,14.89
4.9,1,-0.90,-0.12,-0.02,-14.08,-33.50,12.47
4.97,1,-0.94,-0.12,-0.06,-17.22,-41.26,4.33
5.04,1,-1.30,0.40,-1.43,-5.63,-84.69,-1.09
5.12,1,-0.95,-0.21,0.06,-24.56,-126.53,45.70
5.19,1,-0.78,-0.03,0.09,-3.54,-117.24,54.02
5.27,1,-0.78,0.06,0.27,-13.40,-91.34,29.37
5.34,1,-0.77,0.09,0.40,-13.72,19.60,-27.47
5.41,1,-0.78,0.02,0.34,-17.31,115.80,-54.66
5.49,1,-0.93,-0.07,0.27,-9.40,152.44,-47.98
5.57,1,-0.99,-0.12,0.16,-19.28,141.87,-35.15
5.64,1,-0.99,-0.04,0.10,-22.42,60.18,-11.96
5.71,1,-1.18,-0.22,-0.01,-28.17,-7.58,22.74
5.79,1,-0.89,-0.09,0.17,-15.60,-47.46,15.92
5.86,1,-0.88,-0.09,0.22,-14.98,-43.89,14.60
5.93,1,-0.89,-0.01,0.15,-8.66,-32.27,10.41
6.01,1,-0.86,-0.12,0.25,25.40,32.71,27.27
6.09,1,-0.82,-0.18,-0.13,-26.76,77.31,-31.13
6.16,1,-1.16,0.11,0.07,-3.79,102.04,-42.27
6.23,1,-0.90,0.07,0.03,-7.13,61.72,-20.56
6.31,1,-0.91,-0.05,-0.04,-2.72,-1.24,-7.63
6.38,1,-0.99,-0.08,-0.02,-16.04,18.25,-12.50
6.45,1,-0.87,-0.03,0.08,-16.69,11.31,-6.52
6.53,1,-0.88,-0.04,-0.01,-21.60,24.11,-5.21
6.61,1,-0.93,-0.14,-0.11,-27.46,12.17,-5.78
6.68,1,-0.90,0.05,0.04,-27.09,3.63,-3.66
6.75,1,-0.72,-0.11,-0.17,-21.70,-57.23,19.54
6.83,1,-0.73,-0.18,-0.26,-18.74,-65.32,17.54
6.9,1,-0.81,0.27,-0.41,15.24,-114.21,6.72
6.98,1,-0.86,-0.07,-0.13,-45.48,-115.67,34.54
7.05,1,-1.00,-0.26,0.03,-14.93,-78.81,35.92
7.12,1,-1.01,-0.09,0.07,-23.02,-24.12,7.56
7.2,1,-0.99,-0.17,0.03,-12.92,9.94,-5.41
7.27,1,-0.93,-0.14,0.13,-7.99,35.33,-5.62
7.35,1,-0.90,-0.08,0.16,-6.50,65.80,-22.19
7.42,1,-0.83,-0.06,0.17,-14.47,87.43,-36.95
7.5,1,-0.85,-0.12,0.09,-18.85,99.73,-31.95
7.57,1,-1.24,-0.38,0.20,-26.50,56.15,6.72
7.65,1,-1.36,-0.17,-0.09,-23.65,-13.95,12.95
7.72,1,-0.91,-0.12,-0.13,6.74,-60.68,20.72
7.79,1,-0.81,-0.10,-0.00,-13.05,-80.34,32.81
7.87,1,-0.52,0.07,-0.31,-45.53,69.21,-56.24
7.94,1,-0.76,-0.32,0.08,15.02,19.23,-13.87
8.02,1,-1.09,-0.19,0.16,-7.82,59.15,-30.85
8.09,1,-1.23,-0.19,-0.02,-1.30,47.70,-17.98
8.16,1,-0.88,-0.19,-0.13,-3.25,9.87,-12.63
8.24,1,-0.97,-0.12,-0.10,-18.58,25.30,-14.73
8.31,1,-0.94,-0.13,-0.10,-24.38,26.03,-14.88
8.39,1,-0.90,-0.14,-0.10,-28.06,17.60,-9.49
8.46,1,-0.93,-0.18,-0.15,-24.07,-14.15,-0.16
8.54,1,-0.71,-0.16,-0.35,-27.86,-17.75,-11.28
8.61,1,-0.61,-0.13,-0.18,-25.73,-91.57,20.31
8.69,1,-0.89,-0.24,-0.35,13.11,-128.96,23.69
8.76,1,-0.86,-0.40,-0.23,-4.30,-82.21,-8.31
8.83,1,-0.66,-0.08,-0.10,-5.32,-37.73,20.69
8.91,1,-0.75,0.07,0.02,-16.43,-42.96,14.21
8.98,1,-0.75,-0.10,0.08,-10.21,-38.73,10.79
9.06,1,-0.86,-0.13,0.15,-8.57,4.02,10.04
9.13,1,-0.92,-0.10,0.14,-7.24,53.72,-9.18
9.21,1,-0.91,-0.10,0.12,-11.52,81.74,-30.94
9.28,1,-0.91,-0.12,0.09,-14.17,97.63,-44.78
9.35,1,-0.95,-0.14,0.07,-20.19,74.69,-32.27
9.43,1,-0.99,-0.16,0.02,-17.63,34.95,-10.23
9.5,1,-0.74,-0.19,-0.00,12.89,-4.39,6.01
9.58,1,-0.94,-0.04,0.02,-37.44,-85.82,13.94
9.65,1,-0.95,0.41,-0.06,9.43,16.20,31.66
9.72,1,-0.67,-0.44,0.04,9.35,1.77,2.17
9.8,1,-0.74,-0.07,-0.17,-5.02,15.12,-1.39
9.88,1,-0.97,-0.14,-0.02,-0.27,33.71,-3.60
9.95,1,-0.90,-0.21,-0.08,-6.18,-6.74,5.79
10.02,1,-0.97,-0.12,-0.10,-12.72,13.53,-10.21
10.1,1,-0.89,-0.01,-0.06,-14.63,-1.31,-8.07
10.17,1,-0.93,-0.08,-0.05,-23.72,-10.18,-0.72
10.25,1,-0.98,-0.10,-0.06,-28.77,-22.98,4.63
10.32,1,-0.98,-0.19,-0.10,-19.54,-64.79,21.34
10.4,1,-0.89,-0.13,-0.12,-27.63,-101.23,28.92
10.47,1,-0.85,-0.14,-0.07,-22.41,-106.34,19.11
10.54,1,-1.01,-0.29,-0.32,-7.59,-117.63,13.12
10.62,1,-0.74,-0.17,0.13,-23.31,-6.66,-0.61
10.69,1,-0.88,-0.08,0.10,-4.39,33.44,0.24
10.77,1,-0.96,-0.16,0.10,-18.51,76.92,-30.79
10.84,1,-0.98,-0.11,0.05,-4.85,75.27,-31.65
10.92,1,-0.90,-0.16,-0.03,-12.20,69.43,-20.31
10.99,1,-0.88,-0.13,0.05,-8.37,34.46,3.20
11.06,1,-0.84,-0.09,0.07,-12.46,21.11,0.95
11.14,1,-0.88,-0.07,0.07,-13.40,-5.24,-3.26
11.21,1,-0.95,0.02,0.16,-42.57,-3.64,15.85
11.28,1,-1.26,-0.06,0.01,-3.54,-23.37,23.35
11.36,1,-0.89,-0.07,0.07,-14.83,-21.55,4.04
11.44,1,-0.90,-0.11,0.14,-16.67,-22.74,-2.05
11.51,1,-0.90,-0.07,0.15,-13.34,-5.84,1.62
11.58,1,-0.84,-0.07,0.11,-19.02,1.45,-2.80
11.66,1,-0.93,-0.09,0.10,-15.43,-6.60,-1.87
11.73,1,-0.92,-0.07,0.10,-9.44,-5.03,-3.30
11.8,1,-0.95,-0.07,0.14,-9.31,9.94,-1.04
11.88,1,-0.98,-0.01,0.14,-3.05,34.01,-9.44
11.96,1,-0.97,-0.04,0.19,-15.33,37.44,-16.63
12.03,1,-1.00,-0.08,0.13,-25.46,58.50,-26.07
12.1,1,-0.93,-0.14,0.06,-20.19,56.19,-21.30
12.18,1,-1.07,-0.14,0.06,-18.82,-54.52,18.55
12.25,1,-0.88,-0.04,-0.02,-14.73,-145.63,41.53
12.33,1,-0.95,-0.07,0.16,-18.66,-193.55,46.55
12.4,1,-0.76,0.06,0.21,-39.90,-165.55,49.60
12.47,1,-0.80,0.22,0.55,-18.27,-81.35,78.40
12.55,1,-0.81,0.14,0.37,-32.84,15.36,23.44
12.62,1,-0.72,0.04,0.35,-34.37,73.64,-46.61
12.7,1,-0.99,0.04,0.18,-31.31,112.73,-67.07
12.77,1,-1.00,-0.11,0.21,-31.67,76.43,-25.56
12.84,1,-0.86,-0.10,0.21,-20.78,39.18,3.02
12.92,1,-0.83,-0.06,0.23,-14.70,44.55,8.47
12.99,1,-0.76,0.10,0.16,2.52,-15.39,-3.25
13.07,1,-0.93,-0.02,0.35,-1.10,-33.64,13.18
13.14,1,-0.95,0.01,0.30,13.35,-36.35,16.08
13.21,1,-0.74,0.01,0.31,0.25,-49.01,7.95
13.29,1,-1.01,0.03,0.34,-5.96,-32.26,7.96
13.36,1,-0.92,0.05,0.31,-0.27,-19.30,5.44
13.44,1,-0.93,0.04,0.35,-4.19,-1.86,0.40
13.51,1,-0.90,0.04,0.31,-6.34,11.82,-4.02
13.59,1,-0.85,0.00,0.29,-12.13,27.33,-15.19
13.66,1,-0.89,-0.03,0.27,-13.76,56.33,-27.27
13.74,1,-0.94,0.11,0.18,-11.43,61.46,-24.82
13.81,1,-1.01,-0.03,0.17,-11.41,32.24,-13.34
13.89,1,-0.90,-0.04,0.15,-14.53,10.76,-9.82
13.96,1,-0.92,-0.05,0.23,-14.62,25.03,-12.89
14.04,1,-0.85,-0.08,0.14,-20.15,64.09,-19.61
14.11,1,-0.99,-0.14,-0.04,-21.12,61.28,-17.89
14.18,1,-0.92,-0.09,-0.22,-10.66,-25.41,17.39
14.26,1,-0.92,-0.11,-0.14,-28.76,-94.77,38.93
14.33,1,-1.02,-0.07,-0.08,-30.71,-152.10,62.09
14.41,1,-0.88,0.04,0.06,-47.08,-129.50,55.12
14.48,1,-0.81,0.09,0.24,-39.65,-68.16,5.77
14.55,1,-0.83,0.05,0.34,-34.94,15.55,-28.02
14.63,1,-0.89,-0.03,0.32,-27.24,84.97,-40.37
14.7,1,-0.88,-0.06,0.27,-14.69,91.10,-20.56
14.78,1,-0.89,-0.07,0.23,-5.09,73.85,-4.85
14.85,1,-0.70,-0.11,0.18,-9.20,-17.69,20.15
14.93,1,-0.79,-0.03,0.31,13.94,-49.24,21.85
15.0,1,-0.92,0.07,0.43,9.92,-17.11,7.88
15.07,1,-0.64,0.02,0.32,6.34,-35.45,7.02
15.15,1,-0.93,0.02,0.40,6.30,-30.44,7.06
15.22,1,-0.93,0.06,0.35,1.46,-21.01,-1.56
15.29,1,-0.95,0.02,0.35,-8.66,-7.33,-2.15
15.37,1,-0.93,0.02,0.32,1.27,7.83,-7.54
