time(s),boardID,aX,aY,aZ,gX,gY,gZ
1.23,1,-0.05,-0.38,-0.81,-13.38,-0.47,-1.66
1.23,1,-0.05,-0.38,-0.81,-13.37,-0.28,-1.57
1.23,1,-0.05,-0.38,-0.83,-14.12,-0.16,-1.47
1.23,1,-0.05,-0.38,-0.81,-14.65,0.02,-1.50
1.24,1,-0.04,-0.38,-0.82,-13.69,0.08,-1.68
1.24,1,-0.05,-0.38,-0.82,-12.86,0.19,-1.40
1.24,1,-0.05,-0.38,-0.82,-13.60,0.32,-1.59
1.24,1,-0.05,-0.38,-0.81,-14.35,-0.09,-1.55
1.24,1,-0.05,-0.38,-0.82,-14.62,-0.29,-1.60
1.24,1,-0.05,-0.38,-0.82,-13.79,-0.35,-1.47
1.25,1,-0.05,-0.38,-0.82,-13.24,-0.21,-1.60
1.25,1,-0.05,-0.38,-0.82,-14.33,-0.57,-1.36
1.25,1,-0.05,-0.38,-0.82,-14.66,-0.66,-1.54
1.25,1,-0.05,-0.38,-0.82,-13.46,-0.38,-1.37
1.26,1,-0.04,-0.38,-0.81,-13.22,-0.10,-1.77
1.26,1,-0.05,-0.39,-0.82,-13.69,-0.11,-1.69
1.26,1,-0.05,-0.38,-0.82,-14.40,-0.21,-1.76
1.26,1,-0.04,-0.38,-0.82,-14.56,-0.34,-1.72
1.26,1,-0.05,-0.38,-0.82,-14.28,-0.23,-1.69
1.27,1,-0.05,-0.39,-0.81,-13.46,-0.18,-1.65
1.27,1,-0.04,-0.38,-0.83,-13.22,-0.32,-1.53
1.27,1,-0.05,-0.38,-0.81,-13.95,-0.61,-1.47
1.27,1,-0.05,-0.38,-0.82,-14.60,-0.73,-1.51
1.27,1,-0.05,-0.38,-0.82,-13.86,-0.61,-1.50
1.27,1,-0.05,-0.38,-0.82,-13.15,-0.63,-1.61
1.28,1,-0.05,-0.38,-0.82,-13.13,-0.63,-1.56
1.28,1,-0.05,-0.37,-0.82,-13.38,-0.54,-1.53
1.28,1,-0.05,-0.38,-0.82,-13.95,-0.55,-1.54
1.28,1,-0.05,-0.38,-0.81,-14.39,-0.31,-1.62
1.29,1,-0.05,-0.38,-0.81,-13.78,-0.16,-1.63
1.29,1,-0.04,-0.38,-0.82,-13.18,0.26,-1.60
1.29,1,-0.05,-0.38,-0.82,-14.11,0.03,-1.57
1.29,1,-0.05,-0.38,-0.82,-14.40,0.05,-1.37
1.29,1,-0.05,-0.38,-0.82,-13.11,0.13,-1.40
1.3,1,-0.05,-0.38,-0.82,-13.43,0.04,-1.48
1.3,1,-0.05,-0.38,-0.82,-14.39,-0.11,-1.53
1.3,1,-0.05,-0.38,-0.82,-13.81,-0.09,-1.59
1.31,1,-0.04,-0.38,-0.82,-13.32,0.05,-1.66
1.31,1,-0.05,-0.38,-0.82,-13.04,0.01,-1.71
1.31,1,-0.05,-0.38,-0.82,-14.39,-0.34,-1.68
1.31,1,-0.04,-0.38,-0.83,-14.65,-0.67,-1.50
1.31,1,-0.05,-0.38,-0.82,-13.72,-0.47,-1.63
1.32,1,-0.05,-0.38,-0.82,-13.10,-0.40,-1.50
1.32,1,-0.05,-0.38,-0.82,-13.69,-0.33,-1.50
1.32,1,-0.04,-0.38,-0.82,-14.47,-0.31,-1.66
1.32,1,-0.04,-0.38,-0.82,-14.30,-0.22,-1.68
1.32,1,-0.05,-0.38,-0.82,-12.90,0.00,-1.66
1.33,1,-0.05,-0.38,-0.82,-12.99,-0.02,-1.58
1.33,1,-0.05,-0.38,-0.83,-14.37,-0.43,-1.68
1.33,1,-0.05,-0.38,-0.82,-14.41,-0.47,-1.68
1.33,1,-0.05,-0.38,-0.82,-14.46,-0.53,-1.51
1.34,1,-0.05,-0.38,-0.82,-13.53,-0.63,-1.52
1.34,1,-0.05,-0.38,-0.82,-12.86,-0.53,-1.45
1.34,1,-0.05,-0.38,-0.83,-14.02,-0.95,-1.44
1.34,1,-0.04,-0.38,-0.82,-14.68,-0.85,-1.38
1.34,1,-0.04,-0.38,-0.81,-14.17,-0.61,-1.52
1.34,1,-0.05,-0.38,-0.82,-13.05,-0.31,-1.85
1.35,1,-0.05,-0.38,-0.82,-13.16,0.06,-1.74
1.35,1,-0.05,-0.38,-0.81,-13.75,0.08,-1.63
1.35,1,-0.04,-0.38,-0.82,-14.23,0.03,-1.58
1.35,1,-0.05,-0.38,-0.82,-14.28,0.00,-1.61
1.35,1,-0.05,-0.38,-0.82,-14.13,0.02,-1.48
1.36,1,-0.05,-0.38,-0.82,-13.22,0.16,-1.42
1.36,1,-0.05,-0.38,-0.81,-13.66,-0.03,-1.48
1.36,1,-0.05,-0.38,-0.83,-14.44,-0.30,-1.47
1.36,1,-0.05,-0.38,-0.82,-14.69,-0.20,-1.69
1.37,1,-0.05,-0.37,-0.82,-14.13,-0.24,-1.56
1.37,1,-0.05,-0.38,-0.82,-13.48,-0.31,-1.59
1.37,1,-0.05,-0.38,-0.82,-12.82,-0.33,-1.66
1.37,1,-0.04,-0.39,-0.81,-14.06,-5.84,1.11
1.37,1,-0.05,-0.38,-0.82,-14.80,-6.60,0.87
1.38,1,-0.04,-0.39,-0.81,-14.06,-5.84,1.11
1.38,1,-0.05,-0.38,-0.82,-14.80,-6.60,0.87
1.38,1,-0.05,-0.37,-0.82,-12.89,-3.75,-0.32
1.38,1,-0.06,-0.39,-0.82,-13.11,-0.15,-2.24
1.39,1,-0.07,-0.39,-0.84,-13.57,3.60,-4.69
1.39,1,-0.10,-0.39,-0.85,-13.77,11.62,-8.03
1.39,1,-0.13,-0.39,-0.84,-13.21,17.48,-11.48
1.39,1,-0.07,-0.34,-0.73,-12.66,-19.31,2.50
1.39,1,-0.22,-0.39,-0.78,-13.50,-157.08,49.65
1.4,1,-0.21,-0.35,-0.83,-11.38,-195.55,70.93
1.4,1,-0.17,-0.37,-0.74,-14.24,-93.81,30.98
1.47,1,-0.45,-0.32,-0.60,-10.38,-4.63,2.03
1.55,1,-0.47,-0.34,-0.68,-6.86,38.92,-14.43
1.63,1,-0.51,-0.37,-0.76,-11.56,63.85,-27.14
1.7,1,-0.54,-0.34,-0.71,-19.39,71.44,-26.40
1.77,1,-0.52,-0.33,-0.63,-24.53,17.13,-4.40
1.85,1,-0.54,-0.32,-0.66,-14.94,-47.23,14.75
1.92,1,-0.58,-0.29,-0.61,-9.95,-72.08,21.84
1.99,1,-0.47,-0.30,-0.58,-13.82,2.69,-6.79
2.07,1,-0.58,-0.33,-0.59,-9.45,15.37,-7.20
2.14,1,-0.59,-0.34,-0.62,-4.54,3.92,-0.85
2.22,1,-0.54,-0.34,-0.69,-9.75,-2.73,4.24
2.29,1,-0.50,-0.34,-0.68,-18.18,-5.06,4.09
2.37,1,-0.49,-0.33,-0.71,-21.21,-11.48,2.97
2.44,1,-0.50,-0.34,-0.71,-17.11,-5.24,1.16
2.51,1,-0.49,-0.34,-0.67,-9.82,15.15,-4.56
2.59,1,-0.49,-0.37,-0.71,-12.17,62.79,-27.88
2.67,1,-0.49,-0.35,-0.70,-11.85,86.68,-40.95
2.74,1,-0.38,-0.31,-0.66,-13.82,35.00,-26.42
2.81,1,-0.47,-0.32,-0.69,-12.86,-116.29,31.73
2.89,1,-0.54,-0.41,-0.77,-1.21,-231.76,77.72
2.97,1,-0.41,-0.34,-0.61,-4.59,-140.69,54.85
3.04,1,-0.52,-0.26,-0.41,-19.27,-20.11,20.98
3.11,1,-0.65,-0.27,-0.42,-14.48,23.79,1.60
3.19,1,-0.71,-0.29,-0.52,-16.21,83.18,-32.56
3.26,1,-0.76,-0.30,-0.53,-6.24,68.84,-39.96
3.33,1,-0.60,-0.28,-0.64,-10.36,29.43,-17.84
3.41,1,-0.72,-0.35,-0.48,-16.58,-8.17,6.18
3.49,1,-0.68,-0.28,-0.48,-22.56,-21.66,14.64
3.56,1,-0.72,-0.27,-0.49,-19.97,-11.79,8.50
3.63,1,-0.69,-0.27,-0.53,-15.46,0.40,-2.57
3.71,1,-0.69,-0.32,-0.54,-10.63,24.89,-11.69
3.78,1,-0.57,-0.34,-0.60,-9.85,6.90,-3.17
3.85,1,-0.61,-0.33,-0.61,-12.48,7.79,-2.59
3.93,1,-0.62,-0.32,-0.60,-12.01,8.01,-2.81
4.0,1,-0.60,-0.32,-0.58,-17.40,19.47,-8.89
4.08,1,-0.56,-0.30,-0.60,-13.71,36.45,-13.29
4.15,1,-0.58,-0.30,-0.59,-8.92,60.82,-22.02
4.23,1,-0.56,-0.32,-0.61,-6.25,68.12,-24.07
4.3,1,-0.59,-0.33,-0.66,-8.01,45.26,-14.88
4.37,1,-0.51,-0.35,-0.67,-16.62,11.89,-4.09
4.45,1,-0.51,-0.36,-0.67,-22.56,-13.90,6.39
4.52,1,-0.53,-0.34,-0.71,-19.43,-42.78,9.34
4.6,1,-0.51,-0.41,-0.83,-20.48,-70.31,17.13
4.67,1,-0.40,-0.38,-0.80,-2.45,-100.81,32.08
4.75,1,-0.68,-0.72,-0.89,10.95,-105.14,60.58
4.82,1,-0.62,0.04,-0.49,-10.34,-85.88,34.05
4.89,1,-0.49,-0.25,-0.42,-11.55,4.80,-14.22
4.97,1,-0.73,-0.40,-0.58,-15.16,79.10,-36.02
5.05,1,-0.72,-0.34,-0.58,-24.27,144.95,-42.66
5.12,1,-0.63,-0.32,-0.58,-27.52,125.05,-35.70
5.19,1,-0.62,-0.31,-0.56,-15.42,46.48,-6.95
5.27,1,-0.66,-0.25,-0.47,-6.08,-45.51,19.26
5.34,1,-0.50,-0.32,-0.60,-5.46,-39.51,10.18
5.41,1,-0.56,-0.31,-0.59,-11.78,15.31,-7.48
5.49,1,-0.55,-0.32,-0.64,-15.75,51.56,-16.77
5.57,1,-0.49,-0.35,-0.73,-25.34,74.42,-24.53
5.64,1,-0.43,-0.35,-0.76,-27.09,44.34,-13.77
5.71,1,-0.43,-0.36,-0.78,-24.88,-13.51,6.42
5.79,1,-0.47,-0.30,-0.71,-14.53,-55.68,16.80
5.86,1,-0.33,-0.36,-0.74,1.70,-44.21,17.48
5.93,1,-0.35,-0.29,-0.64,5.35,-10.66,-2.48
6.01,1,-0.38,-0.34,-0.67,8.31,55.26,-23.59
6.08,1,-0.40,-0.35,-0.79,-4.80,86.69,-42.33
6.16,1,-0.38,-0.39,-0.75,-18.06,66.96,-36.18
6.23,1,-0.43,-0.36,-0.78,-29.02,-7.42,-9.15
6.31,1,-0.48,-0.56,-0.74,-23.84,-94.09,33.67
6.38,1,-0.44,-0.37,-0.73,-20.09,-162.77,61.84
6.46,1,-0.46,-0.36,-0.67,-9.51,-149.03,62.76
6.53,1,-0.40,-0.35,-0.60,-4.63,-80.57,26.20
