time(s),boardID,aX,aY,aZ,gX,gY,gZ
0.8,1,-0.16,0.27,1.08,-11.44,-4.85,-1.05
0.8,1,-0.15,0.27,1.09,-13.47,-5.58,0.74
0.81,1,-0.16,0.27,1.10,-14.20,-7.63,3.18
0.81,1,-0.14,0.26,1.09,-12.62,-10.59,3.98
0.81,1,-0.12,0.28,1.09,-12.39,-12.35,3.92
0.81,1,-0.11,0.27,1.09,-13.75,-13.31,3.84
0.82,1,-0.09,0.28,1.09,-12.95,-14.55,3.82
0.82,1,-0.08,0.27,1.11,-11.60,-16.77,4.21
0.82,1,-0.06,0.28,1.11,-12.54,-18.72,5.10
0.82,1,-0.03,0.28,1.10,-13.26,-20.34,6.06
0.82,1,-0.01,0.28,1.10,-12.83,-21.02,7.02
0.82,1,0.02,0.29,1.10,-12.37,-21.00,7.96
0.83,1,0.06,0.29,1.10,-13.85,-20.10,8.73
0.83,1,0.09,0.28,1.11,-12.24,-18.81,9.15
0.83,1,0.13,0.33,1.13,-6.85,-18.60,10.30
0.83,1,0.15,0.28,1.12,-11.79,-21.82,8.18
0.83,1,0.27,0.37,0.98,-3.66,-4.76,5.95
0.84,1,0.19,0.41,1.10,-7.28,6.78,1.44
0.84,1,0.24,0.32,1.13,-11.63,1.61,2.05
0.84,1,0.21,0.33,1.06,-9.68,-0.10,1.89
0.84,1,0.21,0.34,1.07,-8.56,-4.47,-0.38
0.84,1,0.17,0.33,1.07,-10.07,-2.36,-2.11
0.85,1,0.15,0.33,1.08,-17.03,-0.99,-7.02
0.85,1,0.17,0.34,1.08,-15.21,0.08,-6.97
0.85,1,0.18,0.34,1.09,-14.90,0.39,-8.08
0.85,1,0.18,0.34,1.08,-13.21,-0.24,-4.15
0.85,1,0.19,0.34,1.08,-14.54,-0.83,-2.63
0.85,1,0.18,0.34,1.08,-14.09,-0.60,-0.85
0.85,1,0.18,0.34,1.08,-12.96,0.95,-0.09
0.86,1,0.19,0.33,1.09,-13.23,0.54,0.34
0.86,1,0.19,0.35,1.09,-14.35,-0.32,1.20
0.86,1,0.17,0.34,1.08,-13.02,-1.22,2.73
0.86,1,0.18,0.34,1.08,-12.92,-1.60,2.38
0.86,1,0.18,0.34,1.08,-13.14,-2.48,1.40
0.87,1,0.19,0.33,1.08,-14.14,-1.87,-0.20
0.87,1,0.17,0.33,1.09,-14.87,-1.27,-1.81
0.87,1,0.15,0.33,1.08,-13.11,0.88,-3.09
0.87,1,0.17,0.35,1.10,-16.55,-0.16,-2.05
0.87,1,0.17,0.35,1.11,-23.34,-10.48,-3.30
0.87,1,0.18,0.33,1.12,-23.82,-5.08,-0.11
0.88,1,0.24,0.28,1.11,-15.89,-1.99,-7.23
0.88,1,0.24,0.31,1.10,-16.42,19.40,-7.18
0.88,1,0.18,0.31,1.11,-17.19,32.94,-10.75
0.88,1,0.12,0.34,1.10,-16.62,43.09,-15.05
0.88,1,0.06,0.29,1.10,-21.25,49.12,-13.91
0.89,1,-0.02,0.28,1.12,-17.21,53.95,-13.09
0.89,1,-0.08,0.28,1.05,-17.28,59.35,-14.52
0.89,1,-0.22,0.24,1.01,-21.37,42.31,-13.60
0.89,1,-0.15,0.24,1.12,-8.39,26.50,-12.02
0.9,1,-0.32,0.21,1.06,-11.91,1.16,-14.80
0.9,1,-0.30,0.30,1.05,-1.35,-21.52,-7.43
0.9,1,-0.22,0.29,1.07,-3.77,-34.25,-2.10
0.91,1,-0.16,0.32,1.12,-0.92,-25.92,3.16
0.91,1,-0.08,0.37,1.07,-8.53,-5.44,3.13
0.92,1,-0.14,0.27,1.07,-8.81,9.23,0.47
0.92,1,-0.17,0.34,1.06,-18.82,15.12,-1.11
0.92,1,-0.20,0.30,1.12,-20.47,10.15,-5.67
0.92,1,-0.20,0.31,1.05,-24.92,-0.15,-5.70
0.92,1,-0.18,0.31,1.05,-20.62,-2.44,1.05
0.92,1,-0.17,0.26,1.10,-20.57,-0.21,4.20
0.93,1,-0.14,0.36,1.04,-15.24,10.89,11.30
0.93,1,-0.19,0.25,1.08,-11.91,3.47,9.16
0.93,1,-0.18,0.29,1.04,-10.98,-3.22,-1.26
0.93,1,-0.15,0.31,1.06,-15.31,-5.34,-4.80
0.93,1,-0.13,0.27,1.10,-12.85,1.22,-3.60
0.94,1,-0.15,0.31,1.07,-13.14,5.42,-4.16
0.94,1,-0.20,0.29,1.09,-12.63,-2.95,-2.67
0.94,1,-0.20,0.28,1.07,-14.03,-11.00,-0.47
0.94,1,-0.17,0.28,1.07,-16.05,-9.11,4.76
0.94,1,-0.14,0.28,1.07,-18.69,-2.23,3.63
0.95,1,-0.17,0.29,1.07,-20.70,4.24,-1.21
0.95,1,-0.18,0.27,1.10,-17.78,8.05,-4.72
0.95,1,-0.17,0.29,1.09,-18.31,11.50,-4.73
0.95,1,-0.19,0.26,1.08,-14.51,5.23,-4.93
0.95,1,-0.19,0.28,1.07,-12.23,-2.66,-4.02
0.96,1,-0.19,0.27,1.11,-16.04,-7.64,-1.08
0.96,1,-0.15,0.27,1.07,-14.72,-10.15,1.62
0.96,1,-0.18,0.27,1.10,-11.90,-2.74,-2.42
0.96,1,-0.18,0.28,1.10,-8.93,-10.16,-2.67
0.96,1,-0.11,0.29,1.10,-10.48,-7.44,-1.72
0.97,1,-0.14,0.25,1.06,-8.98,0.33,-2.63
0.97,1,-0.14,0.26,1.08,-12.60,2.88,-4.91
0.97,1,-0.16,0.27,1.08,-13.06,4.59,-4.61
0.97,1,-0.14,0.27,1.09,-9.41,4.39,-5.60
0.97,1,-0.20,0.24,1.09,-10.53,2.95,-5.20
0.97,1,-0.17,0.33,1.06,-9.37,-0.69,-4.13
0.97,1,-0.15,0.30,1.09,-6.01,5.45,-4.39
0.98,1,-0.18,0.27,1.10,-5.95,2.02,-3.91
0.98,1,-0.18,0.29,1.05,-11.01,-1.48,-1.65
0.98,1,-0.17,0.35,1.08,-14.98,-3.52,0.78
0.98,1,-0.18,0.28,1.01,-23.69,-7.01,2.82
0.99,1,-0.15,0.32,1.14,-25.30,-9.41,0.83
0.99,1,-0.18,0.25,1.00,-30.52,-2.24,2.49
0.99,1,-0.05,0.30,0.71,-2.89,-2.93,0.39
0.99,1,-0.11,0.46,1.29,-1.89,12.49,-1.90
0.99,1,0.09,-1.22,0.30,-209.02,-55.63,-14.89
0.99,1,-0.28,0.41,1.39,59.73,-17.95,15.71
1.0,1,-0.58,0.11,1.57,30.85,-0.76,6.11
1.0,1,-0.36,0.22,1.35,-12.89,11.35,0.05
1.0,1,-0.08,0.17,1.13,-28.08,-16.27,3.91
1.0,1,-0.05,0.10,1.08,-30.25,-9.96,0.78
1.0,1,-0.02,0.09,1.18,-25.91,-30.75,11.73
1.0,1,0.00,0.07,1.14,-31.75,-25.07,7.14
1.01,1,0.01,0.06,1.15,-33.10,-8.47,1.72
1.01,1,0.03,0.03,1.13,-26.14,-4.74,3.79
1.01,1,0.03,0.03,1.15,-16.73,1.15,6.13
1.02,1,0.02,0.04,1.14,-13.26,9.66,5.57
1.02,1,-0.01,0.05,1.14,-15.31,15.03,0.79
1.02,1,-0.03,0.05,1.14,-16.79,13.78,1.29
1.02,1,-0.07,0.03,1.14,-14.62,9.37,8.23
1.02,1,-0.07,0.04,1.14,-14.66,4.51,11.31
1.02,1,-0.07,0.04,1.14,-18.66,4.63,5.97
1.03,1,-0.08,0.05,1.14,-19.36,6.34,2.83
1.03,1,-0.08,0.04,1.14,-18.50,7.51,4.82
1.03,1,-0.08,0.01,1.15,-17.47,8.07,7.80
1.04,1,-0.11,-0.00,1.16,-11.90,5.79,10.47
1.04,1,-0.11,0.01,1.13,-8.60,2.47,10.48
1.04,1,-0.12,0.03,1.13,-11.69,-0.97,8.99
1.04,1,-0.12,0.05,1.13,-16.63,-6.89,8.18
1.04,1,-0.11,0.04,1.14,-20.08,-8.77,8.85
1.05,1,-0.11,0.03,1.13,-20.27,-8.08,10.66
1.05,1,-0.08,0.03,1.12,-19.53,-6.20,10.27
1.05,1,-0.08,0.04,1.14,-18.18,-4.31,7.44
1.05,1,-0.07,0.02,1.15,-14.66,-3.50,7.35
1.05,1,-0.07,0.01,1.15,-12.04,-3.22,10.02
1.05,1,-0.06,0.02,1.15,-11.26,-0.74,10.54
1.05,1,-0.05,0.02,1.14,-10.16,4.63,8.18
1.06,1,-0.06,0.03,1.15,-10.71,8.04,6.00
1.06,1,-0.07,0.04,1.13,-12.79,9.92,5.81
1.06,1,-0.09,0.03,1.13,-13.02,10.79,6.23
1.06,1,-0.10,0.04,1.13,-13.25,9.73,4.92
1.06,1,-0.12,0.05,1.14,-17.37,5.78,3.85
1.07,1,-0.13,0.04,1.14,-21.39,-0.88,4.11
1.07,1,-0.11,0.03,1.14,-20.66,-6.49,4.23
1.07,1,-0.09,0.02,1.14,-18.32,-8.23,3.56
1.07,1,-0.07,0.01,1.14,-15.03,-5.07,1.95
1.07,1,-0.07,0.02,1.15,-11.27,-1.44,1.13
1.07,1,-0.08,0.02,1.15,-11.13,0.70,0.95
1.07,1,-0.09,0.03,1.15,-12.20,1.35,0.89
1.08,1,-0.10,0.03,1.13,-12.08,1.04,0.07
1.08,1,-0.10,0.03,1.13,-10.62,-0.39,-1.05
1.08,1,-0.10,0.04,1.15,-12.53,-2.98,-1.18
1.08,1,-0.09,0.04,1.14,-15.55,-4.41,-1.79
1.08,1,-0.08,0.04,1.14,-16.97,-3.22,-2.84
1.09,1,-0.07,0.03,1.15,-19.30,-0.92,-3.83
1.09,1,-0.07,0.03,1.14,-20.72,1.13,-3.88
1.09,1,-0.08,0.01,1.14,-18.18,2.47,-3.10
1.09,1,-0.09,0.01,1.14,-12.07,3.26,-2.53
1.09,1,-0.11,0.02,1.12,-7.56,1.74,-2.79
1.1,1,-0.12,0.03,1.13,-7.18,-2.31,-2.71
1.1,1,-0.11,0.04,1.14,-9.35,-6.57,-1.85
1.1,1,-0.10,0.05,1.14,-12.21,-7.64,-1.84
1.1,1,-0.07,0.04,1.14,-16.36,-6.06,-2.28
1.1,1,-0.07,0.03,1.16,-16.75,-1.98,-3.73
1.1,1,-0.07,0.02,1.15,-14.69,2.41,-5.20
1.11,1,-0.06,0.02,1.14,-15.09,5.66,-5.50
1.11,1,-0.07,0.03,1.13,-13.71,7.76,-5.31
1.11,1,-0.08,0.03,1.14,-11.73,8.44,-5.08
1.11,1,-0.09,0.03,1.14,-11.77,7.56,-5.36
1.11,1,-0.11,0.03,1.14,-12.23,4.30,-5.98
1.12,1,-0.12,0.04,1.14,-11.54,-0.95,-5.69
1.12,1,-0.12,0.03,1.14,-13.11,-6.44,-4.21
1.12,1,-0.10,0.03,1.14,-15.73,-9.62,-3.33
1.12,1,-0.08,0.02,1.14,-15.54,-7.63,-4.29
1.12,1,-0.07,0.02,1.14,-11.87,-2.91,-6.38
1.12,1,-0.08,0.02,1.14,-11.08,0.95,-7.89
1.13,1,-0.08,0.02,1.15,-11.66,1.76,-7.32
1.13,1,-0.08,0.04,1.15,-12.71,1.48,-5.85
1.13,1,-0.08,0.04,1.15,-15.08,1.26,-5.51
1.13,1,-0.10,0.03,1.14,-17.70,0.81,-6.48
1.13,1,-0.10,0.02,1.13,-16.90,-0.50,-7.16
1.14,1,-0.09,0.01,1.14,-12.91,-2.27,-6.50
1.14,1,-0.10,0.02,1.13,-12.10,-4.53,-4.70
1.14,1,-0.08,0.03,1.13,-12.92,-5.07,-3.73
1.14,1,-0.08,0.03,1.14,-13.06,-4.18,-4.35
1.14,1,-0.07,0.02,1.15,-12.05,-2.52,-4.64
1.15,1,-0.07,0.023,0.75,-13.96,0.52,-1.65
1.15,1,0.82,0.23,0.75,-12.69,1.01,-1.44
1.15,1,0.82,0.23,0.75,-12.67,0.80,-1.71
1.15,1,0.82,0.23,0.75,-13.96,0.52,-1.65
1.15,1,0.83,0.23,0.76,-13.86,1.73,-2.33
1.15,1,0.85,0.23,0.76,-13.52,5.89,-3.61
1.16,1,0.89,0.23,0.75,-15.42,12.92,-5.50
1.16,1,0.84,0.22,0.73,-15.41,15.10,-3.45
1.16,1,0.70,0.21,0.77,-12.40,-12.36,7.29
1.16,1,0.63,0.16,0.71,-4.98,-141.02,53.60
1.23,1,0.92,0.06,0.57,-1.19,-180.68,73.02
1.3,1,1.10,0.12,0.33,-2.79,-119.61,46.09
1.38,1,0.94,0.06,0.39,-7.21,-49.68,19.47
1.45,1,1.07,0.07,0.29,-12.06,-35.80,14.76
1.52,1,1.23,0.03,0.24,-17.64,17.04,-5.37
1.6,1,1.07,0.03,0.27,-16.86,22.35,-7.22
1.67,1,1.00,0.03,0.35,-16.85,0.44,-0.60
1.75,1,0.99,0.01,0.22,-11.79,-114.88,42.64
1.83,1,1.14,-0.12,-0.05,-12.03,-172.96,61.59
1.9,1,1.08,-0.11,-0.32,-16.37,-108.72,34.40
1.97,1,1.01,-0.18,-0.42,-26.27,-20.01,-0.29
2.05,1,0.90,-0.48,-0.75,-13.72,40.58,-13.27
2.12,1,1.00,-0.17,-0.26,-23.53,91.96,-26.44
2.2,1,0.84,-0.16,-0.15,-16.74,58.71,-26.50
2.27,1,0.89,-0.10,-0.11,-14.74,41.16,-17.32
2.34,1,1.06,-0.07,-0.08,-15.08,17.78,-9.92
2.42,1,1.06,-0.05,-0.04,-14.80,2.01,-1.29
2.49,1,1.05,-0.06,-0.02,-12.18,-9.71,2.58
2.57,1,1.08,-0.05,-0.03,-10.62,-10.66,0.16
2.64,1,1.10,-0.05,-0.06,-9.75,-5.52,-2.95
2.72,1,1.19,-0.05,-0.13,-13.65,13.08,-9.42
2.79,1,1.08,-0.07,-0.06,-15.95,40.76,-17.13
2.86,1,1.07,0.02,0.07,-8.58,4.76,0.02
2.94,1,0.72,0.11,0.21,-11.12,-42.07,11.70
3.02,1,0.95,-0.03,-0.04,-10.43,-124.46,50.32
3.09,1,0.94,-0.12,-0.10,-5.74,-131.27,53.60
3.16,1,1.04,-0.17,-0.27,-0.67,-111.50,43.44
3.24,1,0.96,-0.19,-0.40,-4.83,-56.70,19.60
3.31,1,0.52,0.00,-0.68,-8.11,8.56,-17.91
3.39,1,0.94,-0.22,-0.50,-14.67,84.90,-37.06
3.46,1,1.03,-0.22,-0.30,-12.18,101.89,-42.26
3.54,1,0.89,-0.17,-0.16,-14.32,58.28,-29.40
3.61,1,0.89,-0.11,-0.12,-15.46,5.87,-9.27
3.68,1,1.03,-0.03,-0.10,-15.88,-31.42,-2.48
3.76,1,1.02,-0.17,-0.26,-26.58,-71.16,27.25
3.83,1,0.91,-0.20,-0.47,-12.34,-66.17,35.82
3.91,1,0.98,-0.22,-0.51,-19.23,-36.69,14.78
3.98,1,0.85,-0.21,-0.56,-16.17,-26.41,3.76
4.06,1,0.86,-0.24,-0.56,-16.04,-14.76,0.04
4.13,1,0.84,-0.23,-0.56,-18.10,-3.72,2.75
4.2,1,0.86,-0.26,-0.52,-17.95,12.08,-1.62
4.28,1,0.89,-0.26,-0.56,-18.68,54.54,-19.81
4.35,1,0.91,-0.20,-0.48,-15.19,90.89,-37.24
4.43,1,0.84,-0.18,-0.35,-14.11,57.50,-22.66
4.5,1,0.91,-0.19,-0.35,-12.24,32.01,-13.27
4.58,1,0.89,-0.16,-0.33,-14.16,32.15,-14.91
4.65,1,0.67,-0.17,-0.30,-13.46,-16.43,6.22
4.72,1,0.90,-0.20,-0.30,-2.18,-96.07,33.57
4.8,1,0.83,-0.35,-0.49,-5.34,-95.05,34.53
4.87,1,1.18,-0.16,-0.41,-1.76,-78.28,29.97
4.94,1,0.88,-0.32,-0.36,2.51,-202.76,80.56
5.02,1,0.54,-0.31,-0.67,0.60,-217.76,77.79
5.1,1,0.49,-0.43,-0.89,-3.28,-128.12,43.69
5.17,1,0.49,-0.45,-0.82,-19.79,50.90,-18.42
5.24,1,0.65,-0.43,-0.94,-23.03,191.33,-74.97
5.32,1,0.57,-0.33,-0.78,-25.91,217.66,-78.63
5.4,1,0.59,-0.27,-0.47,-22.71,117.50,-36.06
5.46,1,0.64,-0.27,-0.42,-18.56,-5.81,6.25
5.54,1,0.63,-0.31,-0.54,-11.44,-89.56,39.75
5.62,1,0.63,-0.34,-0.66,-4.82,-112.93,48.03
5.69,1,0.64,-0.40,-0.80,-11.70,-63.08,21.40
5.76,1,0.60,-0.33,-0.75,-27.80,-2.47,-3.28
5.84,1,0.52,-0.37,-0.86,-18.51,20.79,-11.23
5.91,1,0.40,-0.17,-1.14,-22.48,12.76,-8.69
5.99,1,0.48,-0.35,-0.72,-27.03,-0.21,-12.30
6.06,1,0.44,-0.31,-0.66,1.89,-53.98,24.78
6.13,1,0.44,-0.36,-0.74,8.43,-97.78,39.91
6.21,1,0.49,-0.41,-0.85,9.66,-31.85,20.03
6.28,1,0.58,-0.45,-0.85,-5.97,74.73,-34.54
6.36,1,0.59,-0.37,-0.92,-32.37,161.81,-72.68
6.44,1,0.44,-0.23,-1.10,-32.66,157.47,-78.85
6.51,1,0.64,-0.24,-0.50,-18.81,45.05,-23.98
6.58,1,0.87,-0.17,-0.44,-28.08,-147.47,49.10
6.66,1,0.69,-0.18,-0.94,-31.76,-203.72,79.41
6.73,1,0.73,-0.40,-0.90,-8.82,-250.14,97.24
6.8,1,0.46,-0.25,-0.85,-2.41,-177.02,62.57
6.88,1,0.21,-0.38,-0.85,-2.69,-53.00,9.79
6.96,1,0.20,-0.45,-1.03,-1.48,122.62,-53.40
7.03,1,0.25,-0.38,-0.97,-1.89,208.90,-82.13
7.1,1,0.35,-0.39,-0.79,-21.15,142.52,-54.65
7.18,1,0.43,-0.36,-0.69,-41.78,27.60,-17.88
